
Logging session 03 - user ML - 2/6/2012 1:46:21 PM
drag,gesture h:391 v:144,13:59:10
drag,gesture h:157 v:4,13:59:11
rotate,gesture r:75,13:59:11
resize,gesture 1.357,13:59:11
resize,gesture 0.811,13:59:15
minimize,off edge,13:59:19
minimize,off edge,13:59:19
drag,gesture h:-50 v:434,13:59:20
drag,gesture h:159 v:-303,13:59:25
rotate,gesture r:55,13:59:25
resize,gesture 0.875,13:59:25
minimize,off edge,13:59:25
minimize,off edge,13:59:25
minimize,off edge,13:59:25
drag,gesture h:14 v:384,13:59:26
rotate,gesture r:39,13:59:26
resize,gesture 3.465,13:59:26
maximize,size enlarge,13:59:28
resize,gesture 0.671,13:59:29
rotate,maximized,13:59:35
rotate,maximized,13:59:36
rotate,maximized,13:59:37
rotate,maximized,13:59:39
rotate,maximized,13:59:41
maximize,size enlarge,13:59:54
rotate,maximized,13:59:54
rotate,maximized,13:59:54
rotate,maximized,13:59:54
rotate,maximized,13:59:54
rotate,maximized,13:59:54
rotate,maximized,13:59:54
resize,gesture 2.661,13:59:54
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:56
rotate,maximized,13:59:57
rotate,maximized,13:59:57
rotate,maximized,13:59:59
drag,gesture h:53 v:10,14:00:48
rotate,gesture r:4,14:00:48
rotate,gesture r:24,14:00:54
drag,gesture h:133 v:197,14:01:09
rotate,gesture r:63,14:01:09
resize,gesture 1.058,14:01:24
drag,gesture h:56 v:-14,14:01:30
rotate,gesture r:22,14:01:30
resize,gesture 0.934,14:01:30
rotate,gesture r:16,14:01:34
resize,gesture 0.898,14:01:34
drag,gesture h:42 v:2,14:01:45
resize,gesture 1.013,14:01:45
resize,gesture 1.159,14:01:46
resize,gesture 1.000,14:01:47
drag,gesture h:-80 v:126,14:01:52
rotate,gesture r:20,14:01:52
resize,gesture 0.659,14:01:52
drag,gesture h:47 v:5,14:01:54
drag,gesture h:32 v:46,14:02:00
resize,gesture 1.326,14:02:00
minimize,double tap,14:02:02
drag,gesture h:120 v:122,14:02:14
rotate,gesture r:47,14:02:14
resize,gesture 0.629,14:02:14
rotate,gesture r:5,14:02:18
resize,gesture 1.069,14:02:18
resize,gesture 0.870,14:02:21
drag,gesture h:17 v:64,14:02:28
rotate,gesture r:30,14:02:28
resize,gesture 1.219,14:02:28
drag,gesture h:42 v:8,14:02:37
rotate,gesture r:5,14:02:37
resize,gesture 1.208,14:02:37
resize,gesture 1.257,14:02:43
resize,gesture 1.162,14:02:45
resize,gesture 1.046,14:02:45
drag,gesture h:53 v:-174,14:02:47
rotate,gesture r:5,14:02:47
resize,gesture 1.674,14:02:47
maximize,size enlarge,14:02:47
drag,gesture h:-182 v:160,14:02:47
resize,gesture 0.988,14:02:47
drag,gesture h:54 v:9,14:03:00
drag,gesture h:55 v:-62,14:03:01
rotate,gesture r:3,14:03:01
resize,gesture 1.026,14:03:04
minimize,double tap,14:03:04
minimize,size reduce,14:03:11
drag,gesture h:104 v:-122,14:03:11
resize,gesture 0.584,14:03:11
minimize,size reduce,14:03:11
drag,gesture h:50 v:15,14:03:15
resize,gesture 3.750,14:03:20
drag,gesture h:18 v:57,14:03:24
resize,gesture 0.287,14:03:24
rotate,gesture r:55,14:03:29
resize,gesture 1.091,14:03:29
minimize,size reduce,14:03:36
drag,gesture h:14 v:50,14:03:36
resize,gesture 0.850,14:03:36
minimize,size reduce,14:03:36
rotate,gesture r:4,14:03:39
resize,gesture 1.489,14:03:39
resize,gesture 1.039,14:03:40
drag,gesture h:-50 v:212,14:03:48
resize,gesture 0.881,14:03:48
minimize,off edge,14:03:50
minimize,off edge,14:03:50
minimize,off edge,14:03:50
drag,gesture h:-10 v:150,14:03:51
resize,gesture 0.898,14:03:51
drag,gesture h:96 v:-189,14:04:02
rotate,gesture r:6,14:04:02
resize,gesture 1.124,14:04:02
rotate,gesture r:8,14:04:04
resize,gesture 0.821,14:04:04
drag,gesture h:177 v:-225,14:04:08
minimize,size reduce,14:04:11
resize,gesture 0.882,14:04:11
minimize,size reduce,14:04:11
drag,gesture h:-59 v:119,14:04:17
rotate,gesture r:40,14:04:17
minimize,size reduce,14:04:19
rotate,gesture r:6,14:04:19
minimize,size reduce,14:04:19
drag,gesture h:-27 v:36,14:04:23
resize,gesture 0.758,14:04:23
minimize,double tap,14:04:28
resize,gesture 1.242,14:04:33
resize,gesture 1.223,14:04:34
resize,gesture 1.323,14:04:34
resize,gesture 1.184,14:04:35
minimize,blob touch,14:04:40
minimize,blob touch,14:04:44
drag,gesture h:85 v:-236,14:04:51
maximize,size enlarge,14:05:00
resize,gesture 1.843,14:05:00
resize,gesture 0.5,14:05:04
resize,gesture 1.194,14:05:06
resize,gesture 1.073,14:05:08
drag,gesture h:31 v:2,14:05:09
resize,gesture 1.328,14:05:10
drag,gesture h:-81 v:118,14:05:11
resize,gesture 0.766,14:05:11
drag,gesture h:-58 v:148,14:05:13
resize,gesture 0.500,14:05:13
rotate,gesture r:23,14:05:19
drag,gesture h:-24 v:102,14:05:22
resize,gesture 1.001,14:05:22
minimize,blob touch,14:05:23
drag,gesture h:-357 v:437,14:05:43
resize,gesture 0.621,14:05:43
exit,off corner,14:05:48
minimize,off edge,14:05:48
exit,off corner,14:05:48
minimize,off edge,14:05:48
exit,off corner,14:05:48
minimize,off edge,14:05:48
rotate,gesture r:7,14:05:48
rotate,gesture r:7,14:05:55
exit,off corner,14:05:57
minimize,off edge,14:05:57
exit,off corner,14:05:57
minimize,off edge,14:05:57
exit,off corner,14:05:57
minimize,off edge,14:05:57
rotate,gesture r:61,14:05:58
resize,gesture 1.213,14:05:58
exit,off corner,14:06:06
minimize,off edge,14:06:06
exit,off corner,14:06:06
minimize,off edge,14:06:06
exit,off corner,14:06:06
minimize,off edge,14:06:06
drag,gesture h:-254 v:396,14:06:07
resize,gesture 0.944,14:06:07
drag,gesture h:422 v:-155,14:06:11
rotate,gesture r:19,14:06:13
resize,gesture 1.556,14:06:13
rotate,gesture r:19,14:06:15
resize,gesture 1.344,14:06:15
exit,press and hold,14:06:18
rotate,gesture r:60,14:06:22
exit,press and hold,14:06:25

Logging session 03 - user ML - 2/6/2012 2:08:21 PM
drag,gesture h:89 v:17,14:08:21
resize,gesture 1.980,14:08:21
minimize,double tap,14:09:21
rotate,gesture r:12,14:09:26
minimize,double tap,14:09:37
minimize,off edge,14:09:58
minimize,off edge,14:09:58
drag,gesture h:-295 v:430,14:09:59
resize,gesture 0.842,14:09:59
exit,minimized button,14:10:00
drag,gesture h:42 v:-50,14:11:13
rotate,gesture r:3,14:11:13
resize,gesture 1.754,14:11:19
exit,press and hold,14:13:40
drag,gesture h:73 v:-8,14:13:41
rotate,gesture r:11,14:13:41
resize,gesture 0.922,14:13:41
minimize,double tap,14:13:48
exit,minimized button,14:13:49
resize,gesture 1.299,14:15:37
exit,press and hold,14:16:13
drag,gesture h:-310 v:289,14:16:17
rotate,gesture r:16,14:16:17
minimize,off edge,14:16:18
minimize,off edge,14:16:18
drag,gesture h:-226 v:348,14:16:19
drag,gesture h:202 v:-363,14:16:27
rotate,gesture r:20,14:16:27
drag,gesture h:46 v:2,14:16:28
rotate,gesture r:4,14:16:28
resize,gesture 1.267,14:16:28
drag,gesture h:86 v:-9,14:16:30
drag,gesture h:-115 v:72,14:16:33
resize,gesture 1.093,14:16:33
maximize,size enlarge,14:16:34
rotate,maximized,14:16:34
rotate,maximized,14:16:34
rotate,maximized,14:16:34
rotate,maximized,14:16:34
rotate,maximized,14:16:34
rotate,maximized,14:16:34
rotate,maximized,14:16:34
rotate,maximized,14:16:34
rotate,maximized,14:16:35
rotate,maximized,14:16:35
rotate,maximized,14:16:35
rotate,maximized,14:16:35
rotate,maximized,14:16:35
rotate,maximized,14:16:35
rotate,maximized,14:16:35
resize,gesture 1.478,14:16:35
rotate,maximized,14:17:14
rotate,maximized,14:17:14
rotate,maximized,14:17:14
minimize,double tap,14:17:23
exit,minimized button,14:17:24
